user_id,article_url,clicked,read_time_seconds,rating,timestamp
3,https://newsletter.systemdesign.one/p/distributed-systems,1,494,4,2025-12-28 16:56:01.802163
3,https://newsletter.systemdesign.one/p/frontend-system-design,0,0,0,2025-12-16 16:56:01.802206
4,https://www.lennysnewsletter.com/p/productpass,1,261,4,2025-12-28 16:56:01.803368
4,https://www.lennysnewsletter.com/p/ai-tools-are-overdelivering-results,1,677,4,2025-12-06 16:56:01.803493
4,https://www.lennysnewsletter.com/p/everyone-should-be-using-claude-code,1,399,5,2025-12-26 16:56:01.803576
4,https://www.lennysnewsletter.com/p/a-free-year-of-devin-the-worlds-first,1,1,3,2025-12-30 16:56:01.803626
4,https://www.lennysnewsletter.com/p/introducing-the-gain-framework-for,0,0,0,2025-12-05 16:56:01.803641
4,https://www.lennysnewsletter.com/p/how-to-get-the-most-out-of-your-product,1,524,5,2025-12-21 16:56:01.803710
4,https://newsletter.pragmaticengineer.com/p/the-history-of-servers-the-cloud,0,0,0,2025-12-28 16:56:01.803727
4,https://newsletter.pragmaticengineer.com/p/frictionless-why-great-developer,1,1377,5,2025-12-27 16:56:01.803907
4,https://newsletter.pragmaticengineer.com/p/copy-holiday-gift-ideas-for-techies-2025,0,0,0,2025-12-04 16:56:01.803922
4,https://blog.bytebytego.com/p/message-brokers-101-storage-replication,0,0,0,2025-12-24 16:56:01.803936
4,https://blog.bytebytego.com/p/how-shopify-prepares-for-black-friday,1,53,3,2026-01-01 16:56:01.804026
4,https://blog.bytebytego.com/p/top-ai-agentic-workflow-patterns,1,64,3,2025-12-19 16:56:01.804110
4,https://newsletter.systemdesign.one/p/how-mcp-works,1,377,4,2025-12-19 16:56:01.804176
4,https://newsletter.systemdesign.one/p/what-is-context-engineering,1,253,3,2025-12-15 16:56:01.804282
4,https://newsletter.systemdesign.one/p/system-design-stock-exchange,0,0,0,2025-12-28 16:56:01.804297
4,https://newsletter.systemdesign.one/p/distributed-systems,1,137,3,2025-12-11 16:56:01.804382
4,https://newsletter.systemdesign.one/p/stock-exchange-system-design,0,0,0,2025-12-24 16:56:01.804395
5,https://www.lennysnewsletter.com/p/productpass,0,0,0,2025-12-31 16:56:01.804805
5,https://www.lennysnewsletter.com/p/ai-tools-are-overdelivering-results,1,493,5,2025-12-26 16:56:01.804893
5,https://www.lennysnewsletter.com/p/how-to-build-your-pm-second-brain,0,0,0,2025-12-21 16:56:01.804908
5,https://www.lennysnewsletter.com/p/how-to-spot-a-top-1-startup-early,1,75,3,2025-12-12 16:56:01.804979
5,https://www.lennysnewsletter.com/p/a-year-free-of-posthog-16500-value,0,0,0,2025-12-24 16:56:01.804994
5,https://www.lennysnewsletter.com/p/a-holiday-gift-guide-for-tech-people,0,0,0,2025-12-18 16:56:01.805005
5,https://www.lennysnewsletter.com/p/ecosystem-is-the-next-big-growth,1,152,3,2025-12-23 16:56:01.805070
5,https://www.lennysnewsletter.com/p/part-2-of-how-to-get-the-most-out,0,0,0,2025-12-16 16:56:01.805082
5,https://www.lennysnewsletter.com/p/a-free-year-of-devin-the-worlds-first,0,0,0,2025-12-27 16:56:01.805094
5,https://newsletter.pragmaticengineer.com/p/frictionless-why-great-developer,1,119,3,2025-12-09 16:56:01.805225
5,https://newsletter.pragmaticengineer.com/p/the-pulse-155,1,16,3,2025-12-24 16:56:01.805251
5,https://newsletter.pragmaticengineer.com/p/code-security,1,254,5,2026-01-02 16:56:01.805296
5,https://newsletter.pragmaticengineer.com/p/copy-holiday-gift-ideas-for-techies-2025,0,0,0,2025-12-15 16:56:01.805308
5,https://blog.bytebytego.com/p/ep195-common-network-protocols-every,1,47,3,2025-12-16 16:56:01.805349
5,https://blog.bytebytego.com/p/ep194-evolution-of-http,0,0,0,2025-12-18 16:56:01.805361
5,https://blog.bytebytego.com/p/a-guide-to-retry-pattern-in-distributed,1,35,5,2025-12-14 16:56:01.805387
5,https://blog.bytebytego.com/p/ep193-database-types-you-should-know,1,35,3,2025-12-16 16:56:01.805436
5,https://newsletter.systemdesign.one/p/design-a-chat-system,0,0,0,2025-12-30 16:56:01.805448
5,https://newsletter.systemdesign.one/p/system-design-stock-exchange,1,87,3,2025-12-27 16:56:01.805497
5,https://newsletter.systemdesign.one/p/distributed-systems,0,0,0,2025-12-18 16:56:01.805509
5,https://newsletter.systemdesign.one/p/stock-exchange-system-design,1,91,3,2025-12-10 16:56:01.805562
6,https://www.lennysnewsletter.com/p/productpass,1,3,3,2025-12-05 16:56:01.805857
6,https://www.lennysnewsletter.com/p/how-to-spot-a-top-1-startup-early,1,45,3,2025-12-10 16:56:01.805921
6,https://www.lennysnewsletter.com/p/ecosystem-is-the-next-big-growth,0,0,0,2025-12-14 16:56:01.805934
6,https://www.lennysnewsletter.com/p/a-builders-guide-to-living-a-long,1,1075,4,2025-12-23 16:56:01.806035
6,https://www.lennysnewsletter.com/p/a-free-year-of-devin-the-worlds-first,1,49,3,2025-12-15 16:56:01.806076
6,https://www.lennysnewsletter.com/p/how-to-get-the-most-out-of-your-product,1,145,3,2025-12-18 16:56:01.806135
6,https://newsletter.pragmaticengineer.com/p/the-pragmatic-engineer-in-2025,1,477,4,2025-12-03 16:56:01.806204
6,https://newsletter.pragmaticengineer.com/p/the-history-of-servers-the-cloud,1,99,3,2026-01-01 16:56:01.806270
6,https://newsletter.pragmaticengineer.com/p/how-aws-deals-with-a-major-outage,0,0,0,2025-12-25 16:56:01.806282
6,https://newsletter.pragmaticengineer.com/p/frictionless-why-great-developer,1,90,3,2025-12-27 16:56:01.806409
6,https://newsletter.pragmaticengineer.com/p/the-pulse-155,0,0,0,2025-12-12 16:56:01.806421
6,https://newsletter.pragmaticengineer.com/p/code-security,0,0,0,2025-12-19 16:56:01.806433
6,https://newsletter.pragmaticengineer.com/p/copy-holiday-gift-ideas-for-techies-2025,1,957,5,2025-12-25 16:56:01.806527
6,https://blog.bytebytego.com/p/openai-clip-the-model-that-learnt,1,80,3,2025-12-31 16:56:01.806593
6,https://blog.bytebytego.com/p/a-guide-to-retry-pattern-in-distributed,0,0,0,2025-12-22 16:56:01.806605
6,https://newsletter.systemdesign.one/p/what-is-context-engineering,1,630,5,2025-12-10 16:56:01.806695
6,https://newsletter.systemdesign.one/p/whatsapp-system-design,1,362,4,2025-12-16 16:56:01.806776
6,https://newsletter.systemdesign.one/p/disruptor-pattern,0,0,0,2025-12-16 16:56:01.806788
6,https://newsletter.systemdesign.one/p/system-design-interview-twitter,1,311,3,2025-12-22 16:56:01.806920
6,https://newsletter.systemdesign.one/p/code-review-best-practices,1,79,3,2025-12-20 16:56:01.806977
6,https://newsletter.systemdesign.one/p/frontend-system-design,1,1100,4,2025-12-26 16:56:01.807103
7,https://www.lennysnewsletter.com/p/ai-tools-are-overdelivering-results,1,145,3,2025-12-12 16:56:01.807427
7,https://www.lennysnewsletter.com/p/how-to-build-your-pm-second-brain,1,166,3,2025-12-08 16:56:01.807502
7,https://www.lennysnewsletter.com/p/a-year-free-of-posthog-16500-value,1,29,3,2025-12-11 16:56:01.807544
7,https://www.lennysnewsletter.com/p/part-2-of-how-to-get-the-most-out,1,77,3,2025-12-09 16:56:01.807600
7,https://www.lennysnewsletter.com/p/everyone-should-be-using-claude-code,0,0,0,2025-12-14 16:56:01.807612
7,https://newsletter.pragmaticengineer.com/p/being-a-founding-engineer-at-an-ai,1,35,3,2025-12-09 16:56:01.807654
7,https://newsletter.pragmaticengineer.com/p/code-security,1,70,3,2025-12-13 16:56:01.807698
7,https://blog.bytebytego.com/p/openai-clip-the-model-that-learnt,1,451,5,2025-12-06 16:56:01.807763
7,https://blog.bytebytego.com/p/ep195-common-network-protocols-every,1,213,5,2026-01-02 16:56:01.807803
7,https://blog.bytebytego.com/p/learn-ai-in-the-new-year-become-an,1,50,4,2025-12-31 16:56:01.807828
7,https://blog.bytebytego.com/p/how-shopify-prepares-for-black-friday,1,186,3,2025-12-12 16:56:01.807904
7,https://blog.bytebytego.com/p/multimodal-llms-basics-how-llms-process,1,395,4,2025-12-24 16:56:01.807967
7,https://blog.bytebytego.com/p/a-guide-to-retry-pattern-in-distributed,1,3,3,2025-12-04 16:56:01.807993
7,https://blog.bytebytego.com/p/how-linkedin-built-an-ai-powered,1,430,5,2025-12-10 16:56:01.808078
7,https://blog.bytebytego.com/p/top-ai-agentic-workflow-patterns,0,0,0,2025-12-14 16:56:01.808091
7,https://newsletter.systemdesign.one/p/design-a-chat-system,1,521,5,2025-12-21 16:56:01.808159
7,https://newsletter.systemdesign.one/p/system-design-stock-exchange,0,0,0,2025-12-06 16:56:01.808172
7,https://newsletter.systemdesign.one/p/whatsapp-system-design,1,489,5,2025-12-06 16:56:01.808250
8,https://www.lennysnewsletter.com/p/ai-tools-are-overdelivering-results,1,85,3,2025-12-14 16:56:01.808581
8,https://www.lennysnewsletter.com/p/how-to-build-your-pm-second-brain,0,0,0,2025-12-14 16:56:01.808596
8,https://www.lennysnewsletter.com/p/a-holiday-gift-guide-for-tech-people,1,81,3,2025-12-07 16:56:01.808655
8,https://www.lennysnewsletter.com/p/ecosystem-is-the-next-big-growth,1,144,3,2025-12-18 16:56:01.808719
8,https://www.lennysnewsletter.com/p/a-builders-guide-to-living-a-long,1,54,3,2025-12-03 16:56:01.808820
8,https://www.lennysnewsletter.com/p/introducing-the-gain-framework-for,0,0,0,2025-12-13 16:56:01.808834
8,https://newsletter.pragmaticengineer.com/p/the-pulse-157-internal-dev-tooling,0,0,0,2025-12-20 16:56:01.808846
8,https://newsletter.pragmaticengineer.com/p/the-history-of-servers-the-cloud,0,0,0,2025-12-27 16:56:01.808858
8,https://newsletter.pragmaticengineer.com/p/how-aws-deals-with-a-major-outage,1,197,3,2025-12-09 16:56:01.808943
8,https://newsletter.pragmaticengineer.com/p/frictionless-why-great-developer,1,1153,5,2025-12-10 16:56:01.809072
8,https://newsletter.pragmaticengineer.com/p/mcp-deepdive,1,265,3,2025-12-31 16:56:01.809195
8,https://newsletter.pragmaticengineer.com/p/the-pulse-155,1,16,3,2025-12-20 16:56:01.809223
8,https://newsletter.pragmaticengineer.com/p/code-security,1,236,5,2026-01-01 16:56:01.809269
8,https://blog.bytebytego.com/p/ep195-common-network-protocols-every,0,0,0,2025-12-31 16:56:01.809282
8,https://blog.bytebytego.com/p/how-shopify-prepares-for-black-friday,1,746,5,2025-12-19 16:56:01.809364
8,https://blog.bytebytego.com/p/multimodal-llms-basics-how-llms-process,1,157,3,2025-12-29 16:56:01.809430
8,https://blog.bytebytego.com/p/ep194-evolution-of-http,0,0,0,2025-12-11 16:56:01.809443
8,https://blog.bytebytego.com/p/a-guide-to-retry-pattern-in-distributed,1,15,3,2025-12-22 16:56:01.809470
8,https://newsletter.systemdesign.one/p/design-a-chat-system,0,0,0,2025-12-04 16:56:01.809483
8,https://newsletter.systemdesign.one/p/disruptor-pattern,0,0,0,2025-12-18 16:56:01.809496
8,https://newsletter.systemdesign.one/p/code-review-best-practices,1,312,4,2025-12-08 16:56:01.809552
9,https://www.lennysnewsletter.com/p/how-to-spot-a-top-1-startup-early,0,0,0,2025-12-24 16:56:01.809789
9,https://www.lennysnewsletter.com/p/a-year-free-of-posthog-16500-value,0,0,0,2025-12-16 16:56:01.809804
9,https://www.lennysnewsletter.com/p/a-builders-guide-to-living-a-long,0,0,0,2025-12-27 16:56:01.809817
9,https://www.lennysnewsletter.com/p/introducing-the-gain-framework-for,1,486,3,2025-12-05 16:56:01.809976
9,https://newsletter.pragmaticengineer.com/p/the-pulse-157-internal-dev-tooling,1,1,3,2025-12-25 16:56:01.810010
9,https://newsletter.pragmaticengineer.com/p/frictionless-why-great-developer,1,236,3,2025-12-17 16:56:01.810154
9,https://newsletter.pragmaticengineer.com/p/the-pulse-155,0,0,0,2025-12-07 16:56:01.810166
9,https://newsletter.pragmaticengineer.com/p/being-a-founding-engineer-at-an-ai,1,198,5,2025-12-12 16:56:01.810206
9,https://newsletter.pragmaticengineer.com/p/code-security,1,290,4,2025-12-30 16:56:01.810249
9,https://blog.bytebytego.com/p/message-brokers-101-storage-replication,1,17,3,2026-01-01 16:56:01.810278
9,https://blog.bytebytego.com/p/openai-clip-the-model-that-learnt,0,0,0,2025-12-13 16:56:01.810290
9,https://blog.bytebytego.com/p/how-shopify-prepares-for-black-friday,0,0,0,2025-12-18 16:56:01.810303
9,https://blog.bytebytego.com/p/a-guide-to-retry-pattern-in-distributed,0,0,0,2025-12-17 16:56:01.810315
9,https://blog.bytebytego.com/p/top-ai-agentic-workflow-patterns,0,0,0,2025-12-23 16:56:01.810328
9,https://newsletter.systemdesign.one/p/what-is-context-engineering,1,90,3,2026-01-02 16:56:01.810425
9,https://newsletter.systemdesign.one/p/design-a-chat-system,1,501,5,2025-12-12 16:56:01.810493
9,https://newsletter.systemdesign.one/p/whatsapp-system-design,1,522,4,2025-12-17 16:56:01.810570
10,https://www.lennysnewsletter.com/p/ai-tools-are-overdelivering-results,1,428,4,2025-12-31 16:56:01.810870
10,https://www.lennysnewsletter.com/p/how-to-spot-a-top-1-startup-early,0,0,0,2025-12-21 16:56:01.810886
10,https://www.lennysnewsletter.com/p/a-year-free-of-posthog-16500-value,1,28,3,2025-12-28 16:56:01.810930
10,https://www.lennysnewsletter.com/p/a-builders-guide-to-living-a-long,0,0,0,2025-12-10 16:56:01.810946
10,https://newsletter.pragmaticengineer.com/p/the-pragmatic-engineer-in-2025,1,525,5,2026-01-02 16:56:01.811026
10,https://newsletter.pragmaticengineer.com/p/code-security,0,0,0,2026-01-02 16:56:01.811040
10,https://newsletter.pragmaticengineer.com/p/copy-holiday-gift-ideas-for-techies-2025,1,586,4,2025-12-19 16:56:01.811146
10,https://blog.bytebytego.com/p/learn-ai-in-the-new-year-become-an,1,36,4,2025-12-25 16:56:01.811182
10,https://blog.bytebytego.com/p/ep194-evolution-of-http,1,325,4,2025-12-24 16:56:01.811237
10,https://blog.bytebytego.com/p/top-ai-agentic-workflow-patterns,1,659,4,2025-12-17 16:56:01.811309
10,https://blog.bytebytego.com/p/ep193-database-types-you-should-know,1,224,4,2025-12-06 16:56:01.811362
10,https://newsletter.systemdesign.one/p/what-is-context-engineering,1,884,5,2025-12-30 16:56:01.811457
10,https://newsletter.systemdesign.one/p/design-a-chat-system,1,49,3,2025-12-07 16:56:01.811524
10,https://newsletter.systemdesign.one/p/whatsapp-system-design,1,136,3,2025-12-07 16:56:01.811595
10,https://newsletter.systemdesign.one/p/code-review-best-practices,1,18,3,2025-12-26 16:56:01.811647
11,https://www.lennysnewsletter.com/p/productpass,0,0,0,2025-12-25 16:56:01.811899
11,https://www.lennysnewsletter.com/p/a-year-free-of-posthog-16500-value,0,0,0,2025-12-09 16:56:01.811917
11,https://www.lennysnewsletter.com/p/a-holiday-gift-guide-for-tech-people,1,104,3,2025-12-15 16:56:01.811981
11,https://www.lennysnewsletter.com/p/ecosystem-is-the-next-big-growth,1,111,3,2025-12-11 16:56:01.812050
11,https://www.lennysnewsletter.com/p/a-free-year-of-devin-the-worlds-first,1,75,3,2025-12-28 16:56:01.812091
11,https://www.lennysnewsletter.com/p/introducing-the-gain-framework-for,0,0,0,2025-12-26 16:56:01.812102
11,https://www.lennysnewsletter.com/p/how-to-get-the-most-out-of-your-product,1,123,3,2025-12-29 16:56:01.812161
11,https://newsletter.pragmaticengineer.com/p/the-pragmatic-engineer-in-2025,1,69,3,2025-12-20 16:56:01.812230
11,https://newsletter.pragmaticengineer.com/p/the-history-of-servers-the-cloud,0,0,0,2025-12-31 16:56:01.812242
11,https://newsletter.pragmaticengineer.com/p/frictionless-why-great-developer,0,0,0,2025-12-28 16:56:01.812255
11,https://newsletter.pragmaticengineer.com/p/being-a-founding-engineer-at-an-ai,1,46,3,2025-12-05 16:56:01.812297
11,https://newsletter.pragmaticengineer.com/p/evals,1,190,3,2026-01-01 16:56:01.812386
11,https://newsletter.pragmaticengineer.com/p/copy-holiday-gift-ideas-for-techies-2025,1,139,3,2025-12-29 16:56:01.812486
11,https://blog.bytebytego.com/p/message-brokers-101-storage-replication,1,20,3,2025-12-16 16:56:01.812515
11,https://blog.bytebytego.com/p/ep195-common-network-protocols-every,1,208,4,2025-12-22 16:56:01.812557
11,https://blog.bytebytego.com/p/how-meta-built-a-new-ai-powered-ads,1,533,5,2025-12-23 16:56:01.812629
11,https://blog.bytebytego.com/p/top-ai-agentic-workflow-patterns,0,0,0,2025-12-08 16:56:01.812640
11,https://blog.bytebytego.com/p/ep193-database-types-you-should-know,1,195,5,2025-12-17 16:56:01.812688
11,https://newsletter.systemdesign.one/p/how-mcp-works,0,0,0,2025-12-31 16:56:01.812699
11,https://newsletter.systemdesign.one/p/design-a-chat-system,1,300,4,2025-12-15 16:56:01.812764
11,https://newsletter.systemdesign.one/p/distributed-systems,1,436,4,2025-12-21 16:56:01.812843
11,https://newsletter.systemdesign.one/p/disruptor-pattern,0,0,0,2025-12-24 16:56:01.812856
11,https://newsletter.systemdesign.one/p/system-design-interview-twitter,1,52,3,2025-12-08 16:56:01.813000
11,https://newsletter.systemdesign.one/p/stock-exchange-system-design,1,387,4,2025-12-03 16:56:01.813058
12,https://www.lennysnewsletter.com/p/ai-tools-are-overdelivering-results,1,494,4,2025-12-12 16:56:01.813351
12,https://www.lennysnewsletter.com/p/a-holiday-gift-guide-for-tech-people,1,35,3,2026-01-01 16:56:01.813415
12,https://www.lennysnewsletter.com/p/ecosystem-is-the-next-big-growth,1,138,3,2025-12-03 16:56:01.813483
12,https://www.lennysnewsletter.com/p/everyone-should-be-using-claude-code,0,0,0,2025-12-19 16:56:01.813497
12,https://blog.bytebytego.com/p/openai-clip-the-model-that-learnt,1,356,4,2025-12-06 16:56:01.813567
12,https://blog.bytebytego.com/p/ep195-common-network-protocols-every,1,144,4,2025-12-03 16:56:01.813605
12,https://blog.bytebytego.com/p/how-shopify-prepares-for-black-friday,0,0,0,2025-12-07 16:56:01.813616
12,https://blog.bytebytego.com/p/how-meta-built-a-new-ai-powered-ads,0,0,0,2026-01-01 16:56:01.813628
12,https://newsletter.systemdesign.one/p/stock-exchange-system-design,1,8,3,2025-12-08 16:56:01.813678
13,https://www.lennysnewsletter.com/p/ai-tools-are-overdelivering-results,0,0,0,2025-12-04 16:56:01.813929
13,https://www.lennysnewsletter.com/p/how-to-build-your-pm-second-brain,1,314,5,2025-12-31 16:56:01.814001
13,https://www.lennysnewsletter.com/p/a-year-free-of-posthog-16500-value,1,208,4,2025-12-04 16:56:01.814042
13,https://www.lennysnewsletter.com/p/ecosystem-is-the-next-big-growth,1,551,5,2025-12-09 16:56:01.814104
13,https://www.lennysnewsletter.com/p/part-2-of-how-to-get-the-most-out,1,357,4,2025-12-15 16:56:01.814157
13,https://www.lennysnewsletter.com/p/everyone-should-be-using-claude-code,0,0,0,2025-12-24 16:56:01.814169
13,https://newsletter.pragmaticengineer.com/p/the-pulse-157-internal-dev-tooling,1,5,3,2025-12-19 16:56:01.814199
13,https://newsletter.pragmaticengineer.com/p/the-history-of-servers-the-cloud,0,0,0,2025-12-31 16:56:01.814212
13,https://newsletter.pragmaticengineer.com/p/being-a-founding-engineer-at-an-ai,1,72,3,2025-12-31 16:56:01.814255
13,https://newsletter.pragmaticengineer.com/p/copy-holiday-gift-ideas-for-techies-2025,1,530,4,2025-12-28 16:56:01.814352
13,https://blog.bytebytego.com/p/message-brokers-101-storage-replication,1,43,5,2025-12-24 16:56:01.814381
13,https://blog.bytebytego.com/p/ep195-common-network-protocols-every,1,222,4,2025-12-31 16:56:01.814422
13,https://blog.bytebytego.com/p/multimodal-llms-basics-how-llms-process,1,151,3,2025-12-06 16:56:01.814487
13,https://blog.bytebytego.com/p/ep194-evolution-of-http,1,46,3,2025-12-08 16:56:01.814540
13,https://blog.bytebytego.com/p/top-ai-agentic-workflow-patterns,0,0,0,2025-12-14 16:56:01.814553
13,https://blog.bytebytego.com/p/ep193-database-types-you-should-know,1,76,3,2025-12-11 16:56:01.814600
13,https://newsletter.systemdesign.one/p/whatsapp-system-design,1,435,5,2026-01-02 16:56:01.814668
13,https://newsletter.systemdesign.one/p/frontend-system-design,1,945,4,2025-12-03 16:56:01.814792
